asset_type,asset_name,source_bundle,output_path,path_id,width,height
Texture2D,Ammo_M762x51HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_M762x51HP.png,-8090056863986261975,256,256
Texture2D,BoxAmmo_454Reg,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_454Reg.png,-8043371757926866525,256,256
Texture2D,Ammo_M556x45REG,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_M556x45REG.png,-7908040555798617935,256,256
Texture2D,BoxAmmo_57x28AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_57x28AP.png,-6822071286227866906,256,256
Texture2D,Ammo_S_300HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_S_300HP.png,-6008164326128439509,256,256
Texture2D,BoxAmmo_9x39HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_9x39HP.png,-5266827701446863417,256,256
Texture2D,Ammo_S_019x19Reg,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_S_019x19Reg.png,-4457632708858294829,256,256
Texture2D,Ammo_M762x51REG,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_M762x51REG.png,-4342501411157547326,256,256
Texture2D,Ammo_M545x39HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_M545x39HP.png,-4297947726734484422,256,256
Texture2D,Ammo_S_300AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_S_300AP.png,-3650990383013093065,256,256
Texture2D,BoxAmmo_50bmg,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_50bmg.png,-3586595412889151044,512,512
Texture2D,BoxAmmo_224HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_224HP.png,-2837215948157085237,256,256
Texture2D,Ammo_L12HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_L12HP.png,-2623808421581158215,256,256
Texture2D,Ammo_S_019x19AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_S_019x19AP.png,-2060624430014037021,256,256
Texture2D,BoxAmmo_762x39HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_762x39HP.png,-1739461475031133371,256,256
Texture2D,BoxAmmo_454AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_454AP.png,-1639967287495304881,256,256
Texture2D,BoxAmmo_224Reg,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_224Reg.png,-1125476920022080902,256,256
Texture2D,Ammo_M762x51AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_M762x51AP.png,417434628507491447,256,256
Texture2D,Ammo_L12AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_L12AP.png,434492557514144094,256,256
Texture2D,Ammo_S_019x19HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_S_019x19HP.png,460663686616116926,256,256
Texture2D,Ammo_L12REGULAR,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_L12REGULAR.png,657109029215810244,256,256
Texture2D,Ammo_S_45Reg,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_S_45Reg.png,878373202477881845,256,256
Texture2D,BoxAmmo_224AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_224AP.png,1241352006652539580,256,256
Texture2D,BoxAmmo_57x28Reg,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_57x28Reg.png,1441161522393214151,256,256
Texture2D,BoxAmmo_7H36Reg,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_7H36Reg.png,1561382310283117875,256,256
Texture2D,BoxAmmo_454HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_454HP.png,2371137399372279229,256,256
Texture2D,Ammo_761x54R_A,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_761x54R_A.png,2444924000203231898,256,256
Texture2D,Ammo_S_45HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_S_45HP.png,3195672125753351598,256,256
Texture2D,BoxAmmo_9x39AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_9x39AP.png,3911200996254011480,256,256
Texture2D,Ammo_M545x39AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_M545x39AP.png,4019204202140648261,256,256
Texture2D,Ammo_761x54R_E,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_761x54R_E.png,5448948708849967270,256,256
Texture2D,Ammo_M556x45HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_M556x45HP.png,5900844924339764068,256,256
Texture2D,BoxAmmo_762x39AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_762x39AP.png,5968504765711747452,256,256
Texture2D,Ammo_S_300REG,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_S_300REG.png,7058580539664652781,256,256
Texture2D,Ammo_M556x45AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_M556x45AP.png,7275718814907813993,256,256
Texture2D,BoxAmmo_57x28HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_57x28HP.png,7370000725079303774,256,256
Texture2D,BoxAmmo_7H36AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_7H36AP.png,7510242656866831116,256,256
Texture2D,BoxAmmo_762x39Reg,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_762x39Reg.png,7794109318960497138,256,256
Texture2D,Ammo_761x54R_S,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_761x54R_S.png,7807555786159950749,256,256
Texture2D,BoxAmmo_7H36HP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_7H36HP.png,7946114244449187589,256,256
Texture2D,Ammo_S_45AP,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_S_45AP.png,8062887518481040831,256,256
Texture2D,BoxAmmo_9x39Reg,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\BoxAmmo_9x39Reg.png,8218559740792195643,256,256
Texture2D,Ammo_M545x39REG,itemsgroup_assets_weaponsammoboxes_a65ce46092eca1c540b3899abe904ce5.bundle,exported_icons\Texture2D\Ammo_M545x39REG.png,8249017980005163570,256,256
Texture2D,1A4M_Magazine,itemsgroup_assets_weaponsassaultrifles1a4m_3f3b5eeabc262e34fe1696e2bc1ec5ef.bundle,exported_icons\Texture2D\1A4M_Magazine.png,-7637653241338881643,256,256
Texture2D,1A4M_Frame,itemsgroup_assets_weaponsassaultrifles1a4m_3f3b5eeabc262e34fe1696e2bc1ec5ef.bundle,exported_icons\Texture2D\1A4M_Frame.png,-4862232506927473327,1024,1024
Texture2D,1A4M_FlashHider,itemsgroup_assets_weaponsassaultrifles1a4m_3f3b5eeabc262e34fe1696e2bc1ec5ef.bundle,exported_icons\Texture2D\1A4M_FlashHider.png,-463009576229627087,256,256
Texture2D,1A4M_Trustshot_Suppressor,itemsgroup_assets_weaponsassaultrifles1a4m_3f3b5eeabc262e34fe1696e2bc1ec5ef.bundle,exported_icons\Texture2D\1A4M_Trustshot_Suppressor.png,991807716293096278,256,128
Texture2D,1A4M_Sight,itemsgroup_assets_weaponsassaultrifles1a4m_3f3b5eeabc262e34fe1696e2bc1ec5ef.bundle,exported_icons\Texture2D\1A4M_Sight.png,3243283738045539971,128,128
Texture2D,1A4M_Magazine_2,itemsgroup_assets_weaponsassaultrifles1a4m_3f3b5eeabc262e34fe1696e2bc1ec5ef.bundle,exported_icons\Texture2D\1A4M_Magazine_2.png,4666042610612916372,256,256
Texture2D,1A4M_Butt_02,itemsgroup_assets_weaponsassaultrifles1a4m_3f3b5eeabc262e34fe1696e2bc1ec5ef.bundle,exported_icons\Texture2D\1A4M_Butt_02.png,7765987416883167126,256,256
Texture2D,1A4M_Butt,itemsgroup_assets_weaponsassaultrifles1a4m_3f3b5eeabc262e34fe1696e2bc1ec5ef.bundle,exported_icons\Texture2D\1A4M_Butt.png,8213864354297716582,256,256
Texture2D,1A4M_Barrel,itemsgroup_assets_weaponsassaultrifles1a4m_3f3b5eeabc262e34fe1696e2bc1ec5ef.bundle,exported_icons\Texture2D\1A4M_Barrel.png,8726639673232805367,256,256
Texture2D,1A4M_Receiver,itemsgroup_assets_weaponsassaultrifles1a4m_3f3b5eeabc262e34fe1696e2bc1ec5ef.bundle,exported_icons\Texture2D\1A4M_Receiver.png,8852640580056376408,1024,1024
Texture2D,AssaultRifle_05_Receiver,itemsgroup_assets_weaponsassaultriflesassaultrifle_05_7d7038f5be16c874e73ac638d4c8fdf3.bundle,exported_icons\Texture2D\AssaultRifle_05_Receiver.png,-2825610797791605915,1024,1024
Texture2D,AssaultRifle_05_FlashHider,itemsgroup_assets_weaponsassaultriflesassaultrifle_05_7d7038f5be16c874e73ac638d4c8fdf3.bundle,exported_icons\Texture2D\AssaultRifle_05_FlashHider.png,3395250681434834664,256,256
Texture2D,AssaultRifle_05_Butt,itemsgroup_assets_weaponsassaultriflesassaultrifle_05_7d7038f5be16c874e73ac638d4c8fdf3.bundle,exported_icons\Texture2D\AssaultRifle_05_Butt.png,4662065054870916454,512,512
Texture2D,AssaultRifle_05_Frame,itemsgroup_assets_weaponsassaultriflesassaultrifle_05_7d7038f5be16c874e73ac638d4c8fdf3.bundle,exported_icons\Texture2D\AssaultRifle_05_Frame.png,6040684935021964042,1024,1024
Texture2D,AssaultRifle_05_Magazine,itemsgroup_assets_weaponsassaultriflesassaultrifle_05_7d7038f5be16c874e73ac638d4c8fdf3.bundle,exported_icons\Texture2D\AssaultRifle_05_Magazine.png,7973569467846713885,256,512
Texture2D,AssaultRifle_05_Barrel,itemsgroup_assets_weaponsassaultriflesassaultrifle_05_7d7038f5be16c874e73ac638d4c8fdf3.bundle,exported_icons\Texture2D\AssaultRifle_05_Barrel.png,8105196827463946157,256,256
Texture2D,AssaultRifle_06_FlashHider,itemsgroup_assets_weaponsassaultriflesassaultrifle_06_732f9204b557d6a2d486f037db19b7f1.bundle,exported_icons\Texture2D\AssaultRifle_06_FlashHider.png,-4462366305152782600,128,128
Texture2D,AssaultRifle_06_Receiver,itemsgroup_assets_weaponsassaultriflesassaultrifle_06_732f9204b557d6a2d486f037db19b7f1.bundle,exported_icons\Texture2D\AssaultRifle_06_Receiver.png,-3379494195589744467,512,512
Texture2D,AssaultRifle_06_Frame,itemsgroup_assets_weaponsassaultriflesassaultrifle_06_732f9204b557d6a2d486f037db19b7f1.bundle,exported_icons\Texture2D\AssaultRifle_06_Frame.png,-1145387852873074376,512,512
Texture2D,AssaultRifle_06_Magazine,itemsgroup_assets_weaponsassaultriflesassaultrifle_06_732f9204b557d6a2d486f037db19b7f1.bundle,exported_icons\Texture2D\AssaultRifle_06_Magazine.png,-908024837375180163,128,256
Texture2D,AssaultRifle_06_Butt,itemsgroup_assets_weaponsassaultriflesassaultrifle_06_732f9204b557d6a2d486f037db19b7f1.bundle,exported_icons\Texture2D\AssaultRifle_06_Butt.png,2045398357906463166,512,512
Texture2D,AssaultRifle_06_Supressor_01,itemsgroup_assets_weaponsassaultriflesassaultrifle_06_732f9204b557d6a2d486f037db19b7f1.bundle,exported_icons\Texture2D\AssaultRifle_06_Supressor_01.png,5917547362615409359,256,256
Texture2D,AssaultRifle_06_Barrel,itemsgroup_assets_weaponsassaultriflesassaultrifle_06_732f9204b557d6a2d486f037db19b7f1.bundle,exported_icons\Texture2D\AssaultRifle_06_Barrel.png,6860148999765172425,512,128
Texture2D,HSH_Butt,itemsgroup_assets_weaponsassaultrifleshsh_59dd9c210cc9f26406ea7be57fc69ade.bundle,exported_icons\Texture2D\HSH_Butt.png,-5617875640421514931,256,256
Texture2D,HSH_Barrel,itemsgroup_assets_weaponsassaultrifleshsh_59dd9c210cc9f26406ea7be57fc69ade.bundle,exported_icons\Texture2D\HSH_Barrel.png,-5420360317704131201,256,256
Texture2D,HSH_FlashHider,itemsgroup_assets_weaponsassaultrifleshsh_59dd9c210cc9f26406ea7be57fc69ade.bundle,exported_icons\Texture2D\HSH_FlashHider.png,-5002918269614880470,128,128
Texture2D,HSH_Frame,itemsgroup_assets_weaponsassaultrifleshsh_59dd9c210cc9f26406ea7be57fc69ade.bundle,exported_icons\Texture2D\HSH_Frame.png,-458843954079638619,512,512
Texture2D,HSH_Receiver,itemsgroup_assets_weaponsassaultrifleshsh_59dd9c210cc9f26406ea7be57fc69ade.bundle,exported_icons\Texture2D\HSH_Receiver.png,3217989499666213421,1024,1024
Texture2D,HSH_Sight,itemsgroup_assets_weaponsassaultrifleshsh_59dd9c210cc9f26406ea7be57fc69ade.bundle,exported_icons\Texture2D\HSH_Sight.png,5391781870447924399,128,128
Texture2D,HSH_Magazine,itemsgroup_assets_weaponsassaultrifleshsh_59dd9c210cc9f26406ea7be57fc69ade.bundle,exported_icons\Texture2D\HSH_Magazine.png,8220223630844945456,256,256
Texture2D,HSH_Suppressor_2,itemsgroup_assets_weaponsassaultrifleshsh_59dd9c210cc9f26406ea7be57fc69ade.bundle,exported_icons\Texture2D\HSH_Suppressor_2.png,8634036028041297807,128,128
Texture2D,KA74_Receiver_2,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_Receiver_2.png,-8518067743453942888,512,512
Texture2D,KA74_Frame,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_Frame.png,-8407523015603215769,512,512
Texture2D,KA74_FlashHider_2,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_FlashHider_2.png,-7989728105112223160,128,128
Texture2D,KA74_FlashHider_4,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_FlashHider_4.png,-5499362282588065246,256,256
Texture2D,KA74_Butt,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_Butt.png,-2212229626364351873,256,256
Texture2D,KA74_Barrel,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_Barrel.png,-388119884236211308,256,256
Texture2D,KA74_Receiver_3,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_Receiver_3.png,1011178670880020723,512,512
Texture2D,KA74_Butt_2,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_Butt_2.png,2597838154509731050,256,256
Texture2D,KA74_Receiver,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_Receiver.png,3423083400635051386,512,512
Texture2D,KA74_FlashHider_3_OilFilter,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_FlashHider_3_OilFilter.png,6219798249049059482,256,256
Texture2D,KA74_Receiver_4_Hexagon,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_Receiver_4_Hexagon.png,6951622501362845118,1024,1024
Texture2D,KA74_Magazine_2,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_Magazine_2.png,7800417044337476989,256,256
Texture2D,KA74_Magazine,itemsgroup_assets_weaponsassaultrifleska74_c6240ba6a770c3c3ba116c9e58f507dc.bundle,exported_icons\Texture2D\KA74_Magazine.png,8874615811895890144,256,256
Texture2D,Grenade_M67,itemsgroup_assets_weaponsgrenade_c8dd1583c1aaec6828a5738ee63d86b2.bundle,exported_icons\Texture2D\Grenade_M67.png,7873751078138705283,256,256
Texture2D,Grenade_03,itemsgroup_assets_weaponsgrenadegrenade_03_c4cddb1053850be18323cc93f1234107.bundle,exported_icons\Texture2D\Grenade_03.png,-2891230842292543784,256,256
Texture2D,Weapon_GAV,itemsgroup_assets_weaponsheavygunsjanitor_gav_025d56292d30b1587b66e0b75f37c512.bundle,exported_icons\Texture2D\Weapon_GAV.png,-6672506051119013300,1024,1024
Texture2D,LM39_FlashHider,itemsgroup_assets_weaponsmachinegunslm39_c06389699948e109753dece09f8d19d8.bundle,exported_icons\Texture2D\LM39_FlashHider.png,-4172478750458891608,128,128
Texture2D,LM39_Grip,itemsgroup_assets_weaponsmachinegunslm39_c06389699948e109753dece09f8d19d8.bundle,exported_icons\Texture2D\LM39_Grip.png,-2102600960970874138,512,512
Texture2D,LM39_Magazine,itemsgroup_assets_weaponsmachinegunslm39_c06389699948e109753dece09f8d19d8.bundle,exported_icons\Texture2D\LM39_Magazine.png,-1356145486943611087,256,256
Texture2D,LM39_Barrel,itemsgroup_assets_weaponsmachinegunslm39_c06389699948e109753dece09f8d19d8.bundle,exported_icons\Texture2D\LM39_Barrel.png,1814336596978520673,512,512
Texture2D,LM39_Receiver,itemsgroup_assets_weaponsmachinegunslm39_c06389699948e109753dece09f8d19d8.bundle,exported_icons\Texture2D\LM39_Receiver.png,3302154638321148707,512,512
Texture2D,LM39_Butt,itemsgroup_assets_weaponsmachinegunslm39_c06389699948e109753dece09f8d19d8.bundle,exported_icons\Texture2D\LM39_Butt.png,6529822217411471520,256,256
Texture2D,LM39_Frame,itemsgroup_assets_weaponsmachinegunslm39_c06389699948e109753dece09f8d19d8.bundle,exported_icons\Texture2D\LM39_Frame.png,7548011581597443654,1024,1024
Texture2D,M420_Barrel,itemsgroup_assets_weaponsmachinegunsm420_e6461b689ba1c1ca720962c2fc1b0a89.bundle,exported_icons\Texture2D\M420_Barrel.png,-5969264291315295253,256,256
Texture2D,M420_Grip,itemsgroup_assets_weaponsmachinegunsm420_e6461b689ba1c1ca720962c2fc1b0a89.bundle,exported_icons\Texture2D\M420_Grip.png,-4962748880284645607,256,256
Texture2D,M420_Butt,itemsgroup_assets_weaponsmachinegunsm420_e6461b689ba1c1ca720962c2fc1b0a89.bundle,exported_icons\Texture2D\M420_Butt.png,-4371586710647288068,256,256
Texture2D,M420_Magazine,itemsgroup_assets_weaponsmachinegunsm420_e6461b689ba1c1ca720962c2fc1b0a89.bundle,exported_icons\Texture2D\M420_Magazine.png,-4279690411426666279,256,256
Texture2D,M420_Receiver,itemsgroup_assets_weaponsmachinegunsm420_e6461b689ba1c1ca720962c2fc1b0a89.bundle,exported_icons\Texture2D\M420_Receiver.png,-3822011492379197937,512,512
Texture2D,M420_Frame,itemsgroup_assets_weaponsmachinegunsm420_e6461b689ba1c1ca720962c2fc1b0a89.bundle,exported_icons\Texture2D\M420_Frame.png,-127825090759588467,1024,1024
Texture2D,M420_Magazine_2,itemsgroup_assets_weaponsmachinegunsm420_e6461b689ba1c1ca720962c2fc1b0a89.bundle,exported_icons\Texture2D\M420_Magazine_2.png,16899034206386224,256,256
Texture2D,M420_FlashHider,itemsgroup_assets_weaponsmachinegunsm420_e6461b689ba1c1ca720962c2fc1b0a89.bundle,exported_icons\Texture2D\M420_FlashHider.png,4994086799953469318,128,128
Texture2D,MKP_FlashHider,itemsgroup_assets_weaponsmachinegunsmkp_c2b233d341e2bfcda696c473c610f5b1.bundle,exported_icons\Texture2D\MKP_FlashHider.png,-8425124465143795442,128,128
Texture2D,MKP_Grip,itemsgroup_assets_weaponsmachinegunsmkp_c2b233d341e2bfcda696c473c610f5b1.bundle,exported_icons\Texture2D\MKP_Grip.png,-6618049847898752472,256,256
Texture2D,MKP_Frame,itemsgroup_assets_weaponsmachinegunsmkp_c2b233d341e2bfcda696c473c610f5b1.bundle,exported_icons\Texture2D\MKP_Frame.png,882095232307928597,1024,1024
Texture2D,MKP_Butt,itemsgroup_assets_weaponsmachinegunsmkp_c2b233d341e2bfcda696c473c610f5b1.bundle,exported_icons\Texture2D\MKP_Butt.png,4365394263912114652,256,256
Texture2D,MKP_Barrel,itemsgroup_assets_weaponsmachinegunsmkp_c2b233d341e2bfcda696c473c610f5b1.bundle,exported_icons\Texture2D\MKP_Barrel.png,5971454837776200600,256,256
Texture2D,MKP_Receiver,itemsgroup_assets_weaponsmachinegunsmkp_c2b233d341e2bfcda696c473c610f5b1.bundle,exported_icons\Texture2D\MKP_Receiver.png,6453524012628901163,512,512
Texture2D,MKP_Magazine,itemsgroup_assets_weaponsmachinegunsmkp_c2b233d341e2bfcda696c473c610f5b1.bundle,exported_icons\Texture2D\MKP_Magazine.png,6484780516816605003,256,256
Texture2D,DVS_Receiver_3,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Receiver_3.png,-8447323211581865609,1024,1024
Texture2D,DVS_Barrel_02,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Barrel_02.png,-6361273372623666428,512,256
Texture2D,DVS_FlashHider,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_FlashHider.png,-5621199834734747461,128,128
Texture2D,DVS_Frame,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Frame.png,-3852776358259707980,512,512
Texture2D,DVS_Receiver_2,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Receiver_2.png,-3306444054785971001,1024,1024
Texture2D,DVS_Butt,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Butt.png,-1703716145594742195,256,256
Texture2D,DVS_Magazine_2,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Magazine_2.png,-51840256956860383,256,256
Texture2D,DVS_FlashHider_02,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_FlashHider_02.png,317182385648449437,256,256
Texture2D,DVS_Magazine,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Magazine.png,2281653140896865327,256,256
Texture2D,DVS_Receiver,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Receiver.png,2337802974864768497,1024,1024
Texture2D,DVS_Suppressor_2,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Suppressor_2.png,3657104612507244999,256,256
Texture2D,DVS_Barrel,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Barrel.png,3785581402775503603,256,256
Texture2D,DVS_Butt_2,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Butt_2.png,4045590426481999717,256,256
Texture2D,DVS_Suppressor_3,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Suppressor_3.png,6303909344774013322,128,128
Texture2D,DVS_Butt_3,itemsgroup_assets_weaponsmarksmanriflesdvs_f278c6492054fc884bee6c8daedf2d0e.bundle,exported_icons\Texture2D\DVS_Butt_3.png,6497282423939131101,512,512
Texture2D,ETA417_Butt,itemsgroup_assets_weaponsmarksmanrifleseta417_5cb83e5c1632251df863898387ae8c52.bundle,exported_icons\Texture2D\ETA417_Butt.png,-9196800841160546288,256,256
Texture2D,ETA417_Receiver,itemsgroup_assets_weaponsmarksmanrifleseta417_5cb83e5c1632251df863898387ae8c52.bundle,exported_icons\Texture2D\ETA417_Receiver.png,-7757716651314392908,1024,1024
Texture2D,ETA417_Magazine,itemsgroup_assets_weaponsmarksmanrifleseta417_5cb83e5c1632251df863898387ae8c52.bundle,exported_icons\Texture2D\ETA417_Magazine.png,-7584423080070041160,256,256
Texture2D,ETA417_Sight,itemsgroup_assets_weaponsmarksmanrifleseta417_5cb83e5c1632251df863898387ae8c52.bundle,exported_icons\Texture2D\ETA417_Sight.png,-5947690495439541990,128,128
Texture2D,ETA417_Barrel,itemsgroup_assets_weaponsmarksmanrifleseta417_5cb83e5c1632251df863898387ae8c52.bundle,exported_icons\Texture2D\ETA417_Barrel.png,-5675266475058962572,256,256
Texture2D,ETA417_FlashHider,itemsgroup_assets_weaponsmarksmanrifleseta417_5cb83e5c1632251df863898387ae8c52.bundle,exported_icons\Texture2D\ETA417_FlashHider.png,-604343162486485785,128,128
